Lat_DD,Lon_DD
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.3,38.12
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.32,37.85
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.12
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.29,38.13
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.3,38.14
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.4,37.8
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.38,37.79
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.32,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.34,37.83
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
8.93,39.35
8.93,39.35
8.93,39.35
8.93,39.35
8.93,39.35
8.93,39.35
8.93,39.35
8.93,39.35
8.93,39.35
8.92,39.34
8.92,39.34
8.92,39.34
8.93,39.34
8.93,39.34
8.93,39.34
8.92,39.34
8.92,39.34
8.92,39.34
8.92,39.34
8.92,39.34
8.92,39.34
8.91,39.33
8.91,39.33
8.91,39.33
9,39.37
9,39.37
9,39.37
9,39.37
9,39.37
9,39.37
9,39.37
9,39.37
9,39.37
8.97,39.35
8.97,39.35
8.97,39.35
8.58318,39.2087
8.58318,39.2087
8.58318,39.2087
8.5822,39.20836
8.5822,39.20836
8.5822,39.20836
9,39.36
9,39.36
9,39.36
8.98,39.36
8.98,39.36
8.98,39.36
8.79,39.32
8.79,39.32
8.79,39.32
8.78,39.32
8.78,39.32
8.78,39.32
8.78,39.32
8.78,39.32
8.78,39.32
8.78,39.33
8.78,39.33
8.78,39.33
8.78,39.33
8.78,39.33
8.78,39.33
8.8,39.34
8.8,39.34
8.8,39.34
8.79,39.33
8.79,39.33
8.79,39.33
8.80659,39.29811
8.80659,39.29811
8.80659,39.29811
8.81,39.29
8.81,39.29
8.81,39.29
8.797905,39.300757
8.797905,39.300757
8.797905,39.300757
8.82,39.3
8.82,39.3
8.82,39.3
8.83,39.31
8.83,39.31
8.83,39.31
8.807038,39.303175
8.807038,39.303175
8.807038,39.303175
8.82,39.3
8.82,39.3
8.82,39.3
8.804897,39.297187
8.804897,39.297187
8.804897,39.297187
8.92819,39.34666
8.92819,39.34666
8.92819,39.34666
8.92708,39.346308
8.92708,39.346308
8.92708,39.346308
8.92678,39.347018
8.92678,39.347018
8.92678,39.347018
8.917235,39.335248
8.917235,39.335248
8.917235,39.335248
8.927505,39.336247
8.927505,39.336247
8.927505,39.336247
8.923135,39.33833
8.923135,39.33833
8.923135,39.33833
8.919008,39.335193
8.919008,39.335193
8.919008,39.335193
8.914627,39.326997
8.914627,39.326997
8.914627,39.326997
8.99634,39.374588
8.99634,39.374588
8.99634,39.374588
8.99566,39.374878
8.99566,39.374878
8.99566,39.374878
8.996487,39.371625
8.996487,39.371625
8.996487,39.371625
8.97159,39.349313
8.97159,39.349313
8.97159,39.349313
8.58318,39.2087
8.58318,39.2087
8.58318,39.2087
8.5822,39.20836
8.5822,39.20836
8.5822,39.20836
8.995732,39.359302
8.995732,39.359302
8.995732,39.359302
8.789547,39.315373
8.789547,39.315373
8.789547,39.315373
8.782759,39.318006
8.782759,39.318006
8.782759,39.318006
8.78,39.32
8.78,39.32
8.78,39.32
8.78,39.33
8.78,39.33
8.78,39.33
8.784365,39.326923
8.784365,39.326923
8.784365,39.326923
8.795825,39.336512
8.795825,39.336512
8.795825,39.336512
8.792393,39.33267
8.792393,39.33267
8.792393,39.33267
8.80659,39.29811
8.80659,39.29811
8.80659,39.29811
8.805678,39.294915
8.805678,39.294915
8.805678,39.294915
8.797905,39.300757
8.797905,39.300757
8.797905,39.300757
8.816333,39.304633
8.816333,39.304633
8.816333,39.304633
8.825605,39.310837
8.825605,39.310837
8.825605,39.310837
8.807038,39.303175
8.807038,39.303175
8.807038,39.303175
8.804897,39.297187
8.804897,39.297187
8.804897,39.297187
10.47,37.56
10.47,37.56
10.47,37.56
10.47,37.56
10.47,37.56
10.47,37.56
10.47,37.56
10.47,37.56
10.47,37.56
10.47,37.56
10.47,37.56
10.47,37.56
10.48,37.56
10.47,37.56
10.48,37.56
10.47,37.56
10.47,37.56
10.48,37.56
10.47,37.56
10.47,37.56
10.48,37.56
10.47,37.56
10.48,37.56
10.47,37.56
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.41,37.73
10.41,37.73
10.41,37.73
10.41,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.48,37.56
10.48,37.56
10.48,37.56
10.48,37.56
10.48,37.56
10.48,37.56
10.48,37.56
10.48,37.56
9.03,37.83
9.06,37.84
9.03,37.83
9.03,37.83
9.03,37.83
9.03,37.83
9.03,37.83
9.06,37.84
9.06,37.84
9.03,37.83
9.06,37.84
9.03,37.83
9.03,37.83
9.03,37.83
9.03,37.83
9.03,37.83
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.62,37.94
7.62,37.94
7.62,37.94
7.62,37.94
7.62,37.94
7.62,37.94
7.62,37.94
7.62,37.94
7.33,37.78
7.33,37.78
7.33,37.78
7.33,37.78
7.33,37.78
7.33,37.78
7.33,37.78
7.33,37.78
7.46,37.84
7.46,37.84
7.46,37.84
7.46,37.84
7.51,37.81
7.51,37.81
7.51,37.81
7.51,37.81
7.51,37.81
7.51,37.81
7.51,37.81
7.51,37.81
7.51,37.81
7.51,37.81
7.51,37.81
7.51,37.81
7.51,37.81
7.51,37.81
7.51,37.81
7.51,37.81
7.5,37.81
7.5,37.81
7.5,37.81
7.5,37.81
7.5,37.81
7.5,37.81
7.5,37.81
7.5,37.81
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.49,37.7
7.49,37.7
7.49,37.7
7.49,37.7
7.49,37.7
7.49,37.7
7.49,37.7
7.49,37.7
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.74
10.42,37.74
10.42,37.74
10.42,37.74
10.42,37.74
10.42,37.74
10.42,37.74
10.42,37.74
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.09,37.73
10.09,37.73
10.09,37.73
10.09,37.73
10.41,37.73
10.41,37.73
10.41,37.73
10.41,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.41,37.73
10.41,37.73
10.41,37.73
10.41,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.41,37.73
10.41,37.73
10.41,37.73
10.41,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.73
10.42,37.74
10.42,37.74
10.42,37.74
10.42,37.74
10.48,37.56
10.48,37.56
10.48,37.56
10.48,37.56
10.48,37.56
10.48,37.56
10.48,37.56
10.48,37.56
10.47,37.56
10.47,37.56
10.47,37.56
10.47,37.56
9.03,37.83
9.06,37.84
9.03,37.83
9.06,37.84
8.19,38.57
8.19,38.57
8.19,38.57
8.19,38.57
8.19,38.58
8.19,38.58
8.19,38.58
8.19,38.58
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,37.94
7.63,38.26
7.63,38.26
7.63,38.26
7.63,38.26
7.33,37.78
7.33,37.78
7.33,37.78
7.33,37.78
7.32,37.78
7.32,37.78
7.32,37.78
7.33,37.78
7.33,37.78
7.33,37.78
7.33,37.78
7.33,37.78
7.32,37.78
7.32,37.78
7.32,37.78
7.32,37.78
7.32,37.78
7.32,37.78
7.32,37.78
7.32,37.78
7.32,37.78
7.32,37.78
7.32,37.78
7.32,37.78
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.46,37.84
7.46,37.84
7.46,37.84
7.46,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.45,37.84
7.5,37.81
7.5,37.81
7.5,37.81
7.5,37.81
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.8
7.5,37.13
7.5,37.13
7.5,37.13
7.5,37.13
7.51,37.82
7.51,37.82
7.51,37.82
7.51,37.82
7.5,37.72
7.5,37.72
7.5,37.72
7.5,37.72
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
7.49,37.71
